Date,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureHighInches,SeaLevelPressureAvgInches,SeaLevelPressureLowInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches,Events,Alerta_Consumo_Critico,Alerta_Temp_Extrema
2018-07-05,21.1,15.3,69.0,6.0,48.3,100.74,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,22.0,15.6,67.0,9.0,48.3,100.72,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,22.0,15.6,67.0,9.0,48.3,100.72,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,22.0,15.6,67.0,9.0,48.3,100.72,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,22.0,15.6,67.0,9.0,48.3,100.72,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.3,16.3,65.0,7.0,48.3,100.69,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.3,16.3,65.0,7.0,48.3,100.69,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.3,16.3,65.0,7.0,48.3,100.69,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.3,16.3,65.0,7.0,48.3,100.69,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.3,16.3,65.0,6.0,48.3,100.68,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.3,16.3,65.0,6.0,48.3,100.68,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.3,16.3,65.0,6.0,48.3,100.68,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.3,16.3,65.0,6.0,48.3,100.68,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.3,16.8,63.0,9.0,48.3,100.66,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.3,16.8,63.0,9.0,48.3,100.66,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.3,16.8,63.0,9.0,48.3,100.66,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.3,16.8,63.0,9.0,48.3,100.66,Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.5,16.1,59.0,11.0,48.3,100.66,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.5,16.1,59.0,11.0,48.3,100.66,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.5,16.1,59.0,11.0,48.3,100.66,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.5,16.1,59.0,11.0,48.3,100.66,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.3,16.7,63.0,11.0,48.3,100.69,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.3,16.7,63.0,11.0,48.3,100.69,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.3,16.7,63.0,11.0,48.3,100.69,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.3,16.7,63.0,11.0,48.3,100.69,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.8,17.9,66.0,17.0,48.3,100.66,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.8,17.9,66.0,17.0,48.3,100.66,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.8,17.9,66.0,17.0,48.3,100.66,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.8,17.9,66.0,17.0,48.3,100.66,Mostly Cloudy,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,25.8,17.5,60.0,17.0,48.3,100.65,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,25.8,17.5,60.0,17.0,48.3,100.65,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,25.8,17.5,60.0,17.0,48.3,100.65,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,25.8,17.5,60.0,17.0,48.3,100.65,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,25.0,17.2,62.0,19.0,48.3,100.64,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,25.0,17.2,62.0,19.0,48.3,100.64,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,25.0,17.2,62.0,19.0,48.3,100.64,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,25.0,17.2,62.0,19.0,48.3,100.64,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.5,17.4,65.0,15.0,48.3,100.65,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.5,17.4,65.0,15.0,48.3,100.65,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.5,17.4,65.0,15.0,48.3,100.65,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,24.5,17.4,65.0,15.0,48.3,100.65,Mainly Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.4,17.2,68.0,13.0,48.3,100.69,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.4,17.2,68.0,13.0,48.3,100.69,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.4,17.2,68.0,13.0,48.3,100.69,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.4,17.2,68.0,13.0,48.3,100.69,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.1,17.1,69.0,9.0,25.0,100.76,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.1,17.1,69.0,9.0,25.0,100.76,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.1,17.1,69.0,9.0,25.0,100.76,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,23.1,17.1,69.0,9.0,25.0,100.76,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,21.9,17.6,77.0,9.0,25.0,100.76,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,21.9,17.6,77.0,9.0,25.0,100.76,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,21.9,17.6,77.0,9.0,25.0,100.76,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,21.9,17.6,77.0,9.0,25.0,100.76,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,20.8,17.6,82.0,7.0,25.0,100.74,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,20.8,17.6,82.0,7.0,25.0,100.74,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,20.8,17.6,82.0,7.0,25.0,100.74,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,20.8,17.6,82.0,7.0,25.0,100.74,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-05,17.9,14.8,82.0,9.0,25.0,100.38,Clear,3522.44,1741.54,226.51,1.56,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.5,17.2,81.0,7.0,25.0,100.73,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.5,17.2,81.0,7.0,25.0,100.73,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.5,17.2,81.0,7.0,25.0,100.73,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.7,17.4,81.0,0.0,25.0,100.75,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.7,17.4,81.0,0.0,25.0,100.75,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.7,17.4,81.0,0.0,25.0,100.75,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.7,17.4,81.0,0.0,25.0,100.75,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.9,16.9,83.0,4.0,25.0,100.74,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.9,16.9,83.0,4.0,25.0,100.74,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.9,16.9,83.0,4.0,25.0,100.74,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.9,16.9,83.0,4.0,25.0,100.74,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.1,16.1,83.0,7.0,25.0,100.76,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.1,16.1,83.0,7.0,25.0,100.76,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.1,16.1,83.0,7.0,25.0,100.76,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.1,16.1,83.0,7.0,25.0,100.76,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.3,16.2,82.0,7.0,25.0,100.75,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.3,16.2,82.0,7.0,25.0,100.75,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.3,16.2,82.0,7.0,25.0,100.75,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.3,16.2,82.0,7.0,25.0,100.75,Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.3,16.3,83.0,6.0,48.3,100.78,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.3,16.3,83.0,6.0,48.3,100.78,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.3,16.3,83.0,6.0,48.3,100.78,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,19.3,16.3,83.0,6.0,48.3,100.78,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.7,17.5,82.0,9.0,48.3,100.79,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.7,17.5,82.0,9.0,48.3,100.79,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.7,17.5,82.0,9.0,48.3,100.79,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.7,17.5,82.0,9.0,48.3,100.79,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.6,16.8,79.0,13.0,48.3,100.79,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.6,16.8,79.0,13.0,48.3,100.79,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.6,16.8,79.0,13.0,48.3,100.79,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.6,16.8,79.0,13.0,48.3,100.79,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,22.1,16.7,71.0,15.0,48.3,100.76,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,22.1,16.7,71.0,15.0,48.3,100.76,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,22.1,16.7,71.0,15.0,48.3,100.76,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,22.1,16.7,71.0,15.0,48.3,100.76,Mostly Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,23.8,16.9,65.0,19.0,48.3,100.69,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,23.8,16.9,65.0,19.0,48.3,100.69,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,23.8,16.9,65.0,19.0,48.3,100.69,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,23.8,16.9,65.0,19.0,48.3,100.69,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,25.7,18.3,64.0,15.0,48.3,100.65,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,25.7,18.3,64.0,15.0,48.3,100.65,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,25.7,18.3,64.0,15.0,48.3,100.65,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,25.7,18.3,64.0,15.0,48.3,100.65,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.9,18.1,59.0,15.0,48.3,100.61,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.9,18.1,59.0,15.0,48.3,100.61,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.9,18.1,59.0,15.0,48.3,100.61,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.9,18.1,59.0,15.0,48.3,100.61,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,27.7,17.6,54.0,22.0,48.3,100.52,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,27.7,17.6,54.0,22.0,48.3,100.52,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,27.7,17.6,54.0,22.0,48.3,100.52,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,27.7,17.6,54.0,22.0,48.3,100.52,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.5,18.5,55.0,22.0,24.1,100.5,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.5,18.5,55.0,22.0,24.1,100.5,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.5,18.5,55.0,22.0,24.1,100.5,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.5,18.5,55.0,22.0,24.1,100.5,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.0,18.5,53.0,22.0,24.1,100.45,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.0,18.5,53.0,22.0,24.1,100.45,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.0,18.5,53.0,22.0,24.1,100.45,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.0,18.5,53.0,22.0,24.1,100.45,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.6,19.7,55.0,20.0,24.1,100.47,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.6,19.7,55.0,20.0,24.1,100.47,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.6,19.7,55.0,20.0,24.1,100.47,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.6,19.7,55.0,20.0,24.1,100.47,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,30.5,20.4,55.0,20.0,24.1,100.41,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,30.5,20.4,55.0,20.0,24.1,100.41,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,30.5,20.4,55.0,20.0,24.1,100.41,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,30.5,20.4,55.0,20.0,24.1,100.41,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.5,20.2,57.0,15.0,24.1,100.38,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.5,20.2,57.0,15.0,24.1,100.38,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.5,20.2,57.0,15.0,24.1,100.38,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.5,20.2,57.0,15.0,24.1,100.38,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.7,20.8,59.0,11.0,24.1,100.33,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.7,20.8,59.0,11.0,24.1,100.33,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.7,20.8,59.0,11.0,24.1,100.33,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.7,20.8,59.0,11.0,24.1,100.33,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.1,20.9,61.0,15.0,24.1,100.36,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.1,20.9,61.0,15.0,24.1,100.36,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.1,20.9,61.0,15.0,24.1,100.36,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,29.1,20.9,61.0,15.0,24.1,100.36,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.7,21.2,64.0,13.0,24.1,100.33,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.7,21.2,64.0,13.0,24.1,100.33,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.7,21.2,64.0,13.0,24.1,100.33,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.7,21.2,64.0,13.0,24.1,100.33,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.3,21.7,67.0,7.0,25.0,100.36,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.3,21.7,67.0,7.0,25.0,100.36,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.3,21.7,67.0,7.0,25.0,100.36,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,28.3,21.7,67.0,7.0,25.0,100.36,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.8,21.9,75.0,9.0,25.0,100.39,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.8,21.9,75.0,9.0,25.0,100.39,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.8,21.9,75.0,9.0,25.0,100.39,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.8,21.9,75.0,9.0,25.0,100.39,Cloudy,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.3,21.0,73.0,11.0,25.0,100.46,Rain Showers,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.3,21.0,73.0,11.0,25.0,100.46,Rain Showers,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.3,21.0,73.0,11.0,25.0,100.46,Rain Showers,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,26.3,21.0,73.0,11.0,25.0,100.46,Rain Showers,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-06,20.5,17.2,81.0,7.0,25.0,100.73,Mainly Clear,4547.3,2168.27,160.21,2.0100000000000002,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,25.8,20.8,74.0,6.0,25.0,100.44,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,25.8,20.8,74.0,6.0,25.0,100.44,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,25.8,20.8,74.0,6.0,25.0,100.44,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,25.1,17.2,62.0,11.0,25.0,100.4,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,25.1,17.2,62.0,11.0,25.0,100.4,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,25.1,17.2,62.0,11.0,25.0,100.4,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,25.1,17.2,62.0,11.0,25.0,100.4,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,24.0,16.3,62.0,7.0,25.0,100.33,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,24.0,16.3,62.0,7.0,25.0,100.33,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,24.0,16.3,62.0,7.0,25.0,100.33,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-07-07,24.0,16.3,62.0,7.0,25.0,100.33,Cloudy,2590.2,1128.26,500.98,1.11,,,,,,,,,,,,,,,,,,,,,0,0
